,mass_excess,binding_energy,beta_ener,atomic_mass,radius_val,1N-Z,n,z,A,EL,O,mass_unc,bind_ener_unc,beta_mode,beta_unc,atom_mass_unc,symbol,a,radius_unc,radius_preliminary_val,radius_preliminary_unc,parity_encoder,isospin_asymmetry,a^1/3
742,0.3129425158164092,-0.27313210394727594,0.08498426225361731,0.4016812189102358,0.8252079663723422,32,109,77,186,Ir,x,16.526,0.0888,B-,27.3122,17.74,Ir,186,0.1061,,,Odd-Odd,0.17204301075268813,5.708267473384861
743,0.3506882785864692,-0.2893182349887366,-0.8725937875439814,0.40681478058113296,0.8419675138952332,30,108,78,186,Pt,,21.745,0.1169,B-,30.2074,23.344,Pt,186,0.0036,,,Even-Even,0.16129032258064513,5.708267473384861
744,0.5281639805451744,-0.3429966646525238,-0.28444358490131955,0.43095213719513126,0.8807469048788564,28,107,79,186,Au,,20.967,0.1127,B-,23.9866,22.509,Au,186,0.0039,,,Odd-Odd,0.15053763440860213,5.708267473384861
745,0.6198167102719725,-0.3736471725779085,-1.3683291091940062,0.44341724775503544,0.8395208646218186,26,106,80,186,Hg,,11.65,0.0626,B-,23.7974,12.507,Hg,186,0.0043,,,Even-Even,0.13978494623655913,5.708267473384861
746,1.0197598981697453,-0.4930760433421386,-1.9377867070822212,0.4978110038986171,0.8407441892585265,22,104,82,186,Pb,-a,11.004,0.0592,B-,20.2118,11.813,Pb,186,0.0027,,,Even-Even,0.11827956989247312,5.708267473384861
747,0.2539474582601291,-0.2444631832478711,0.34414618761751664,0.3936576712708267,0.8004968087108534,37,112,75,187,Re,,0.737,0.0039,B-,0.0016,0.791,Re,187,0.0173,,,Even-Odd,0.19786096256684493,5.718479064871316
748,0.25387626123959045,-0.25047002256023443,0.01344104154844318,0.39364798979626114,0.8292449376734768,35,111,76,187,Os,,0.737,0.0039,B-,27.9545,0.791,Os,187,0.0018,,,Even-Odd,0.1871657754010695,5.718479064871316
749,0.30206160821094646,-0.2693557385251245,-0.22278003351578324,0.40020137919860593,0.8144427095693174,33,110,77,187,Ir,x,27.945,0.1494,B-,36.8802,30.0,Ir,187,0.1061,,,Even-Odd,0.17647058823529416,5.718479064871316
750,0.38471641403802725,-0.2974408990103346,-0.37953192615948844,0.41144273382389507,0.8451481579506724,31,109,78,187,Pt,,24.067,0.1287,B-,27.4478,25.837,Pt,187,0.0037,,,Even-Odd,0.1657754010695187,5.718479064871316
751,0.49024445317816906,-0.33163055225602656,-0.6274839095133863,0.42579493854044725,0.8396431970854891,29,108,79,187,Au,,22.499,0.1203,B-,25.9171,24.153,Au,187,0.0058,,,Even-Odd,0.15508021390374327,5.718479064871316
752,0.6319536810816953,-0.3754763743347018,-0.7785160112995179,0.4450679208877706,0.8430685060682704,27,107,80,187,Hg,,12.864,0.0688,B-,15.1746,13.81,Hg,187,0.0042,,,Even-Odd,0.14438502673796794,5.718479064871316
753,1.010927138659385,-0.48867011564605367,-1.357957804029866,0.4966097149810741,0.847105477369404,23,105,82,187,Pb,,5.094,0.0272,B-,11.2268,5.468,Pb,187,0.0026,,,Even-Odd,0.12299465240641716,5.718479064871316
754,0.25623450742374376,-0.2503487479240757,-0.20860542333235524,0.3939687178904204,0.8365848854937213,36,112,76,188,Os,,0.734,0.0039,B-,9.4164,0.788,Os,188,0.0011,,,Even-Even,0.19148936170212771,5.728654315982437
755,0.3368209344660596,-0.27773549901411365,0.24002557543835587,0.4049287722998423,0.8176233536247568,34,111,77,188,Ir,,9.423,0.0501,B-,8.6863,10.116,Ir,188,0.1061,,,Odd-Odd,0.18085106382978722,5.728654315982437
756,0.3519430142419068,-0.28774353712991835,-0.7341619655503286,0.40698543485108457,0.8439248333139657,32,110,78,188,Pt,,5.305,0.0282,B-,5.9528,5.694,Pt,188,0.0034,,,Even-Even,0.17021276595744683,5.728654315982437
757,0.5092187333194468,-0.33548858361488015,-0.08610540718857516,0.42837551584276673,0.8434355034592818,30,109,79,188,Au,x,2.701,0.0144,B-,7.3046,2.9,Au,188,0.0055,,,Odd-Odd,0.15957446808510634,5.728654315982437
758,0.5719299463466214,-0.358129924446571,-1.211259882206225,0.43690447082228157,0.847839472151429,28,108,80,188,Hg,,6.787,0.0361,B-,30.6643,7.285,Hg,188,0.004,,,Even-Even,0.14893617021276595,5.728654315982437
759,0.7988238552363083,-0.4243561020354128,-0.551360671145699,0.4677628840373076,0.8395208646218186,26,107,81,188,Tl,x,29.904,0.1591,B-,31.5712,32.103,Tl,188,0.0072,5.4017,0.0072,Odd-Odd,0.13829787234042556,5.728654315982437
760,0.9294251935455036,-0.46501997724707445,-1.755994217469631,0.4855251468640193,0.8544454251896485,24,106,82,188,Pb,-a,10.124,0.0539,B-,15.0824,10.868,Pb,188,0.0025,,,Even-Even,0.12765957446808507,5.728654315982437
761,0.3182973860097331,-0.26599447227329265,0.23742214826178487,0.40240950490952976,0.8393985321581482,37,113,76,189,Os,,0.666,0.0035,B-,12.563,0.715,Os,189,0.0012,,,Even-Odd,0.1957671957671958,5.738793548317167
762,0.33379940448659096,-0.2760500408284461,-0.04799039791050702,0.40451783245967254,0.8249633014450012,35,112,77,189,Ir,,12.576,0.0665,B-,13.6363,13.5,Ir,189,0.1061,,,Even-Odd,0.18518518518518523,5.738793548317167
763,0.39094885172245114,-0.2971030007960488,-0.2274143609388966,0.41229037105269245,0.84478116055966,33,111,78,189,Pt,,10.09,0.0534,B-,22.4737,10.832,Pt,189,0.0035,,,Even-Odd,0.17460317460317465,5.738793548317167
764,0.47427987051598675,-0.32506947921451873,-0.43866724545578173,0.42362369603021055,0.8477171396877584,31,110,79,189,Au,x,20.081,0.1063,B-,37.4009,21.558,Au,189,0.0052,,,Even-Odd,0.16402116402116407,5.738793548317167
765,0.5884369481417695,-0.36117590545071493,-0.6472619579245221,0.43914948339003823,0.8496744591064901,29,109,80,189,Hg,,31.553,0.1669,B-,32.6434,33.873,Hg,189,0.004,,,Even-Odd,0.1534391534391535,5.738793548317167
766,0.9284729658630241,-0.4628900374376693,-1.1949248273727833,0.4853956425171182,0.8590940588091366,25,107,82,189,Pb,,14.062,0.0744,B-,25.1498,15.096,Pb,189,0.0024,,,Even-Odd,0.13227513227513232,5.738793548317167
767,0.32634859444055964,-0.2672881644134113,-0.04284101776140898,0.40350449503873226,0.845025825487002,38,114,76,190,Os,,0.65,0.0034,B-,1.2131,0.697,Os,190,0.0013,,,Even-Even,0.19999999999999996,5.748897078944831
768,0.3667903779907947,-0.28977236673197865,-0.540994211535582,0.40900473159037,0.8506531188158558,34,112,78,190,Pt,,0.657,0.0035,B-,3.5086,0.705,Pt,190,0.003,,,Even-Even,0.17894736842105263,5.748897078944831
769,0.4958790321364148,-0.32961094067856767,0.054326343061416246,0.4265612630825593,0.8507754512795263,32,111,79,190,Au,x,3.447,0.0181,B-,16.276,3.7,Au,190,0.0049,,,Odd-Odd,0.16842105263157892,5.748897078944831
770,0.538098403559802,-0.3466313029464328,-1.0416537631836942,0.4323032549751007,0.8567697419993925,30,110,80,190,Hg,,15.907,0.0837,B-,17.4819,17.076,Hg,190,0.0037,,,Even-Even,0.1578947368421053,5.748897078944831
771,0.7402433680894485,-0.40565964363811635,-0.43749023071694454,0.45979572148126424,0.852243440843575,28,109,81,190,Tl,+a,7.252,0.0382,B-,14.4634,7.784,Tl,190,0.0056,5.4121,0.0056,Odd-Odd,0.1473684210526316,5.748897078944831
772,0.8542287013012765,-0.44153086621534793,-1.598657555455325,0.4752981497243999,0.8645990196743198,26,108,82,190,Pb,-a,12.514,0.0659,B-,24.4226,13.434,Pb,190,0.0023,,,Even-Even,0.13684210526315788,5.748897078944831
773,0.38403921983983397,-0.2874386221599064,0.1438058665380233,0.41135063185041076,0.8335265739019524,37,114,77,191,Ir,,1.31,0.0069,B-,3.636,1.406,Ir,191,0.1061,,,Even-Odd,0.19371727748691103,5.758965220492401
774,0.41320171569886777,-0.30095815152221406,-0.03220352357034986,0.4153168409507894,0.849919124033831,35,113,78,191,Pt,,4.127,0.0216,B-,6.426,4.43,Pt,191,0.0031,,,Even-Odd,0.18324607329842935,5.758965220492401
775,0.4680475482705907,-0.32118883488906724,-0.29042920878592493,0.42277607708214354,0.8554240848990143,33,112,79,191,Au,,4.926,0.0258,B-,22.7103,5.288,Au,191,0.0046,,,Even-Odd,0.17277486910994766,5.758965220492401
776,0.5605736896834796,-0.35126508868812695,-0.5085456920208349,0.4353599794812154,0.8583600640271116,31,111,80,191,Hg,,22.28,0.1167,B-,23.4609,23.918,Hg,191,0.0037,,,Even-Odd,0.16230366492146597,5.758965220492401
777,0.6849274389358219,-0.3896577290570442,-0.8413678507536589,0.452272550325087,0.8581153990997707,29,110,81,191,Tl,+a,7.349,0.0385,B-,9.8864,7.889,Tl,191,0.0048,5.4169,0.0048,Even-Odd,0.1518324607329843,5.758965220492401
778,0.85784667587883,-0.44074042060579766,-1.051048797989949,0.47579020481937184,0.8654553469200152,27,109,82,191,Pb,,6.613,0.0346,B-,9.9895,7.099,Pb,191,0.0026,,,Even-Odd,0.1413612565445026,5.758965220492401
779,0.4078924727813735,-0.286845787952745,0.13664989302358377,0.4145947667435224,0.8528551031619294,40,116,76,192,Os,,2.314,0.0121,B-,2.3962,2.484,Os,192,0.0015,,,Even-Even,0.20833333333333337,5.768998281229633
780,0.39616900457006166,-0.2955362246771213,-0.3517956584876527,0.4130003287921682,0.8581153990997707,36,114,78,192,Pt,,2.57,0.0134,B-,15.6174,2.758,Pt,192,0.0028,,,Even-Even,0.1875,5.768998281229633
781,0.49764975138739886,-0.32778346730138813,0.19320826757937445,0.42680208976238276,0.8593387237364786,34,113,79,192,Au,-,15.827,0.0824,B-,22.1777,16.991,Au,192,0.0044,,,Odd-Odd,0.17708333333333337,5.768998281229633
782,0.5196034551226706,-0.33935885766265694,-0.8705450279697545,0.4297878740679691,0.8658223443110266,32,112,80,192,Hg,x,15.537,0.0809,B-,35.2767,16.679,Hg,192,0.0035,,,Even-Even,0.16666666666666663,5.768998281229633
783,0.6967801988585296,-0.39128211782972927,-0.31304336985559195,0.45388457068247856,0.8608067133005272,30,111,81,192,Tl,x,31.671,0.165,B-,32.1843,34.0,Tl,192,0.0051,5.4191,0.0051,Odd-Odd,0.15625,5.768998281229633
784,0.7926062226072295,-0.4220595176250158,-1.4397644223777544,0.4669172613449474,0.8741409518406369,28,110,82,192,Pb,,5.726,0.0298,B-,30.6518,6.147,Pb,192,0.0025,,,Even-Even,0.14583333333333337,5.768998281229633
785,1.2106502789601894,-0.5424613220795697,-1.8303588559490955,0.5237728029516804,0.9866868184177152,24,108,84,192,Po,-a,10.634,0.0554,B-,29.8328,11.416,Po,192,0.0178,5.522,0.0194,Even-Even,0.125,5.768998281229633
786,0.44673764799465404,-0.30181269120906734,0.3324586519807938,0.41987785381672943,0.8413558515768798,39,116,77,193,Ir,,1.327,0.0069,B-,0.2997,1.425,Ir,193,0.1061,,,Even-Odd,0.20207253886010368,5.778996565152129
787,0.4483719183145041,-0.3080738903877696,0.13107740700830842,0.4201001218995379,0.8608067133005272,37,115,78,193,Pt,,1.359,0.007,B-,8.7676,1.458,Pt,193,0.0027,,,Even-Odd,0.1917098445595855,5.778996565152129
788,0.4793917704150603,-0.32193362247051344,-0.11966842390637736,0.4243189341259547,0.8644766872106494,35,114,79,193,Au,,8.674,0.0449,B-,14.3702,9.311,Au,193,0.0042,,,Even-Odd,0.18134715025906734,5.778996565152129
789,0.5470004842064958,-0.34525493664817225,-0.36536421841832184,0.4335139694369905,0.8665563390930515,33,113,80,193,Hg,,15.505,0.0803,B-,16.8938,16.645,Hg,193,0.0035,,,Even-Odd,0.17098445595854928,5.778996565152129
790,0.6504611835131252,-0.3778471350368107,-0.694271940833674,0.44758500921507655,0.8671680014114048,31,112,81,193,Tl,x,6.707,0.0348,B-,12.2808,7.2,Tl,193,0.0042,5.4243,0.0042,Even-Odd,0.1606217616580311,5.778996565152129
791,0.8019161204802036,-0.42284996323456475,-0.9111802197840561,0.46818344319756117,0.8753642764773446,29,111,82,193,Pb,,10.288,0.0533,B-,12.7761,11.044,Pb,193,0.0023,,,Even-Odd,0.15025906735751293,5.778996565152129
792,1.2031808255111307,-0.5382890136944705,-1.2895858698772122,0.5227569318215729,,25,109,84,193,Po,-a,14.531,0.0753,B-,26.0594,15.599,Po,193,,5.5185,0.0189,Even-Odd,0.1295336787564767,5.778996565152129
793,0.4402789498152872,-0.30497072882477116,-0.16030931171887744,0.4189994464633304,0.8663116741657105,38,116,78,194,Pt,,0.496,0.0026,B-,2.1174,0.532,Pt,194,0.0025,,,Even-Even,0.19587628865979378,5.788960372062403
794,0.5138179684950298,-0.3296975036908376,0.33812098841209504,0.42900102757844855,0.8682689935844421,36,115,79,194,Au,+3n,2.118,0.0109,B-,3.5809,2.273,Au,194,0.004,,,Odd-Odd,0.18556701030927836,5.788960372062403
795,0.5146259839717403,-0.3357137050594372,-0.6939733953725443,0.4291109203582914,0.8752419440136742,34,114,80,194,Hg,x,2.888,0.0149,B-,14.2677,3.1,Hg,194,0.0033,,,Even-Even,0.17525773195876293,5.788960372062403
796,0.6660373715654936,-0.38047340785833444,-0.1962019521442954,0.44970343138428187,0.8691253208301375,32,113,81,194,Tl,x,13.972,0.072,B-,22.3433,15.0,Tl,194,0.0046,5.4259,0.0046,Odd-Odd,0.1649484536082474,5.788960372062403
797,0.7448138878068086,-0.4065474546325143,-1.2751218515630978,0.4604173284530352,0.88294888922493,30,112,82,194,Pb,,17.435,0.0899,B-,18.2094,18.717,Pb,194,0.0023,,,Even-Even,0.15463917525773196,5.788960372062403
798,1.1258564456631883,-0.5161892318080991,-1.6911039819935407,0.5122405287904398,0.9802031978431661,26,110,84,194,Po,-a,12.911,0.0666,B-,26.8153,13.86,Po,194,0.0178,5.5167,0.0192,Even-Even,0.134020618556701,5.788960372062403
799,0.497023667818867,-0.31849385897793725,0.29879888240470426,0.426716938122414,0.8704709779305146,39,117,78,195,Pt,,0.503,0.0026,B-,0.9998,0.54,Pt,195,0.0026,,,Even-Odd,0.19999999999999996,5.798889997648997
800,0.5035695513241549,-0.3259477841210482,0.03636733540827566,0.4276072023572394,0.8738962869132959,37,116,79,195,Au,,1.119,0.0057,B-,23.1562,1.201,Au,195,0.004,,,Even-Odd,0.18974358974358974,5.798889997648997
801,0.5484095041228984,-0.34320248585807045,-0.22160024988893293,0.4337056026725987,0.8796459127058202,35,115,80,195,Hg,,23.142,0.1187,B-,25.6707,24.843,Hg,195,0.0032,,,Even-Odd,0.17948717948717952,5.798889997648997
802,0.6308921326396691,-0.37009131958801217,-0.5299757579094597,0.4449235469951522,0.8771992634324057,33,114,81,195,Tl,,11.126,0.0571,B-,12.2333,11.944,Tl,195,0.0039,5.4325,0.0039,Even-Odd,0.16923076923076918,5.798889997648997
803,0.7583729808626155,-0.40849677877239055,-0.7861415091098976,0.4622614117083269,0.8850285411073331,31,113,82,195,Pb,,5.088,0.0261,B-,7.337,5.461,Pb,195,0.0045,,,Even-Odd,0.15897435897435896,5.798889997648997
804,1.122623056207524,-0.5132786405402844,-1.168620371470307,0.5118007785199157,,27,111,84,195,Po,,6.042,0.031,B-,11.3199,6.486,Po,195,,5.5127,0.0189,Even-Odd,0.1384615384615384,5.798889997648997
805,0.5013335839304446,-0.3185274183487516,0.04584061107867254,0.42730310241501596,0.8749972790863322,40,118,78,196,Pt,,0.51,0.0026,B-,2.9605,0.547,Pt,196,0.0027,,,Even-Even,0.20408163265306123,5.808785733563703
806,0.5447911832282608,-0.33534224747433705,0.4795763767827679,0.43321350004772885,0.8780555906781011,38,117,79,196,Au,,2.962,0.0151,B-,3.1176,3.179,Au,196,0.0039,,,Odd-Odd,0.19387755102040816,5.808785733563703
807,0.5249580078586675,-0.33604123299604705,-0.5125897320750927,0.43051611253736477,0.8845392112526502,36,116,80,196,Hg,,2.946,0.015,B-,12.4627,3.163,Hg,196,0.0031,,,Even-Even,0.18367346938775508,5.808785733563703
808,0.6499018814223098,-0.3736046832457637,-0.08124017428293846,0.44750894309787853,0.8774439283597466,34,115,81,196,Tl,x,12.109,0.0618,B-,14.3556,13.0,Tl,196,0.0042,5.4327,0.0042,Odd-Odd,0.173469387755102,5.808785733563703
809,0.7119031444270871,-0.3951411574100226,-1.1078722737952251,0.4559413429181005,0.8917568266092232,32,114,82,196,Pb,,7.71,0.0393,B-,25.616,8.277,Pb,196,0.0024,,,Even-Even,0.16326530612244894,5.808785733563703
810,1.0547427143831287,-0.4939366323576367,-1.5462177831524313,0.502568794197565,0.9764108914693734,28,112,84,196,Po,,5.383,0.0275,B-,30.7105,5.778,Po,196,0.0178,5.5136,0.0189,Even-Even,0.1428571428571429,5.808785733563703
811,0.5447613710992716,-0.33419071455736393,0.22508651483004663,0.4332094417256866,0.8828265567612595,39,118,79,197,Au,,0.542,0.0028,B-,3.2022,0.581,Au,197,0.0038,,,Even-Odd,0.19796954314720816,5.818647867496961
812,0.5620633726207196,-0.3442939575835021,-0.08868557570583585,0.43556258115477575,0.88784218777176,37,117,80,197,Hg,,3.207,0.0163,B-,13.9478,3.442,Hg,197,0.0031,,,Even-Odd,0.18781725888324874,5.818647867496961
813,0.6251510611780638,-0.36599621215894795,-0.370089147812779,0.4441427404587973,0.8849062086436615,35,116,81,197,Tl,+a,13.575,0.0689,B-,14.3969,14.573,Tl,197,0.0036,5.4388,0.0036,Even-Odd,0.17766497461928932,5.818647867496961
814,0.7293012200796148,-0.39810129556007057,-0.6567388133715645,0.4583075457567906,0.8920014915365652,33,115,82,197,Pb,,4.804,0.0244,B-,9.619,5.157,Pb,197,0.0024,,,Even-Odd,0.1675126903553299,5.818647867496961
815,1.0569260415800565,-0.4925408217887336,-1.0482663226477862,0.5028657354059521,,29,113,84,197,Po,,9.861,0.0501,B-,12.6871,10.585,Po,197,,5.5112,0.0189,Even-Odd,0.14720812182741116,5.818647867496961
816,0.5804243252060629,-0.3363563742120989,0.27973160754653814,0.43805973983032304,0.8842945463253082,42,120,78,198,Pt,,2.1,0.0106,B-,2.0595,2.254,Pt,198,0.0032,,,Even-Even,0.21212121212121215,5.828476683251456
817,0.58975252016498,-0.3443986685817053,0.6153104909630028,0.43932840786220617,0.8863741982077114,40,119,79,198,Au,,0.54,0.0027,B-,0.4905,0.579,Au,198,0.0038,,,Odd-Odd,0.202020202020202,5.828476683251456
818,0.5501130089998107,-0.340098316073631,-0.33384159527739277,0.4339372853313163,0.8940811434189672,38,118,80,198,Hg,,0.458,0.0023,B-,7.559,0.491,Hg,198,0.0031,,,Even-Even,0.19191919191919193,5.828476683251456
819,0.6489738959357169,-0.3707080630464846,0.05464371696103512,0.4473827329385089,0.8858848683530285,36,117,81,198,Tl,x,7.545,0.0381,B-,11.5537,8.1,Tl,198,0.0036,5.4396,0.0036,Odd-Odd,0.18181818181818177,5.828476683251456
820,0.6911469474491062,-0.3870291517293702,-0.9801849239587953,0.4531184252915198,0.9015434237028821,34,116,82,198,Pb,,8.75,0.0442,B-,28.9259,9.393,Pb,198,0.0022,,,Even-Even,0.1717171717171717,5.828476683251456
821,0.9968919750519738,-0.475476673904013,-1.3897707055234285,0.49470088138040536,0.97763421610608,30,114,84,198,Po,,17.424,0.088,B-,18.1013,18.705,Po,198,0.0178,5.5146,0.0193,Even-Even,0.1515151515151515,5.828476683251456
822,0.603808405077923,-0.3467458080957753,0.43311599836645015,0.4412400566952827,0.8929801512459309,41,120,79,199,Au,,0.542,0.0027,B-,0.6126,0.581,Au,199,0.0039,,,Even-Odd,0.20603015075376885,5.838272460814002
823,0.5907547329465975,-0.34913457275218396,0.04962823232514331,0.4394647089844914,0.8954268005193454,39,119,80,199,Hg,,0.526,0.0027,B-,27.9498,0.564,Hg,199,0.0031,,,Even-Odd,0.1959798994974874,5.838272460814002
824,0.6336596390379532,-0.36555720373731865,-0.2155902795675836,0.4452999399119185,0.8960384628376987,37,118,81,199,Tl,x,27.945,0.1404,B-,28.7653,30.0,Tl,199,0.0031,5.4479,0.0031,Even-Odd,0.18592964824120606,5.838272460814002
825,0.7152653061185213,-0.3916855504376648,-0.533311417521102,0.4563986097840341,0.9021550860212354,35,117,82,199,Pb,+a,6.821,0.0343,B-,12.6179,7.322,Pb,199,0.0022,,,Even-Odd,0.1758793969849246,5.838272460814002
826,1.0036581162227471,-0.4753368191870178,-0.925175010468803,0.49562110407542376,,31,115,84,199,Po,-a,5.429,0.0273,B-,7.6464,5.828,Po,199,,5.5123,0.0189,Even-Odd,0.15577889447236182,5.838272460814002
827,0.5919899016867838,-0.3482470498210543,-0.14209170970308233,0.43963269792402093,0.9048464002219919,40,120,80,200,Hg,,0.53,0.0027,B-,5.7346,0.568,Hg,200,0.0031,,,Even-Even,0.19999999999999996,5.848035476425731
828,0.6628706192887607,-0.3715685080303479,0.18615418914381798,0.44927273738736007,0.8975064524017474,38,119,81,200,Tl,-,5.759,0.0288,B-,11.536,6.182,Tl,200,0.0031,5.4491,0.0031,Odd-Odd,0.18999999999999995,5.848035476425731
829,0.6858536351174803,-0.38293778912280046,-0.8193308248347854,0.45239851552267557,0.9121863480422364,36,118,82,200,Pb,,10.008,0.05,B-,24.8094,10.744,Pb,200,0.002,,,Even-Even,0.18000000000000005,5.848035476425731
830,0.9545141635626126,-0.46124692455251315,-1.2294240249055954,0.4889373401634336,0.9841178366806292,32,116,84,200,Po,,7.579,0.0379,B-,25.6119,8.136,Po,200,0.0178,5.5199,0.019,Even-Even,0.16000000000000003,5.848035476425731
831,0.6451131530822121,-0.360251942516084,0.24837875679635685,0.44685765553300894,0.9085163741321142,41,121,80,201,Hg,,0.712,0.0036,B-,14.1815,0.763,Hg,201,0.0032,,,Even-Odd,0.20398009950248752,5.857766002650652
832,0.6590163698805827,-0.3693100920030647,-0.03404683165400294,0.4487485447691882,0.9075377144227483,39,120,81,201,Tl,,14.185,0.0706,B-,18.5299,15.228,Tl,201,0.0029,5.4573,0.0029,Even-Odd,0.19402985074626866,5.857766002650652
833,0.7141311465278632,-0.38860096895550145,-0.41620897278125374,0.4562443606411128,0.91438833238831,37,119,82,201,Pb,,13.747,0.0684,B-,18.3637,14.758,Pb,201,0.0019,,,Even-Odd,0.1840796019900498,5.857766002650652
834,0.9666501820003539,-0.46251267455556044,-0.7899490861278343,0.4905878853310592,,33,117,84,201,Po,,4.942,0.0246,B-,9.5606,5.305,Po,201,,5.519,0.0189,Even-Odd,0.16417910447761197,5.857766002650652
835,0.654268016340539,-0.36127485518354413,0.07371338492955545,0.44810275604787886,0.916712649198054,42,122,80,202,Hg,,0.705,0.0035,B-,1.8348,0.757,Hg,202,0.0033,,,Even-Even,0.20792079207920788,5.867464308442615
836,0.6936584389429721,-0.376585273887894,0.3357846007066187,0.4534599970739341,0.9102290286235049,40,121,81,202,Tl,,1.838,0.0091,B-,4.1863,1.972,Tl,202,0.0027,5.4595,0.0027,Odd-Odd,0.19801980198019797,5.867464308442615
837,0.6948073747292184,-0.38244750543932665,-0.682759339586066,0.4536162570971468,0.923685599627286,38,120,82,202,Pb,,3.796,0.0188,B-,14.507,4.075,Pb,202,0.0017,,,Even-Even,0.18811881188118806,5.867464308442615
838,0.844582414100617,-0.42503017008437327,-0.21195563938383805,0.4739862148609418,0.940200482222835,36,119,83,202,Bi,,14.002,0.0693,B-,16.466,15.032,Bi,202,0.0912,,,Odd-Odd,0.17821782178217827,5.867464308442615
839,0.9256576965668918,-0.4506395708060003,-1.1093082982299187,0.4850127562850839,0.9941490987016302,34,118,84,202,Po,,8.67,0.0429,B-,28.9311,9.307,Po,202,0.0177,5.5281,0.0191,Even-Even,0.16831683168316836,5.867464308442615
840,1.2623647124575141,-0.544985332440674,-1.5107249899338806,0.530806160230374,1.023508889982607,30,116,86,202,Rn,-a,17.52,0.0867,B-,18.5296,18.808,Rn,202,0.0181,,,Even-Even,0.14851485148514854,5.867464308442615
841,1.5329566512806512,-0.6174178331555152,-0.8377395592345723,-3.0885383197190257,,28,115,87,202,Fr,-a,6.033,0.0299,B-,16.1841,6.476,Fr,202,,5.5505,0.0178,Odd-Odd,0.13861386138613863,5.867464308442615
842,0.7141839598831878,-0.3747673065985842,0.44098596921061745,0.4562515449679714,0.9205049555718466,43,123,80,203,Hg,,1.63,0.008,B-,1.2247,1.75,Hg,203,0.0035,,,Even-Odd,0.21182266009852213,5.8771306592107395
843,0.6999819003009993,-0.376826670907137,0.1508593714182056,0.4543200103568875,0.9189146335441264,41,122,81,203,Tl,,1.171,0.0058,B-,6.4609,1.257,Tl,203,0.0027,5.4666,0.0027,Even-Odd,0.20197044334975367,5.8771306592107395
844,0.7281151417860993,-0.3892940491802014,-0.30141140975684677,0.45814623659597414,0.9263769138280413,39,121,82,203,Pb,,6.554,0.0323,B-,14.3559,7.036,Pb,203,0.0017,,,Even-Odd,0.1921182266009852,5.8771306592107395
845,0.8222438366458864,-0.41798630300437933,-0.4897916772858111,0.47094808551330203,0.9488860871434577,37,120,83,203,Bi,+a,12.778,0.0629,B-,13.5942,13.717,Bi,203,0.0911,,,Even-Odd,0.18226600985221675,5.8771306592107395
846,0.9438609882997002,-0.45343680917754964,-0.6745431984069433,0.48748847166443476,,35,119,84,203,Po,,4.64,0.0229,B-,11.5921,4.981,Po,203,,5.5297,0.0189,Even-Odd,0.1724137931034483,5.8771306592107395
847,1.4687400556084242,-0.5991305686315284,-1.1841583425558555,-3.0972720115613557,,29,116,87,203,Fr,,6.232,0.0307,B-,11.5191,6.689,Fr,203,,5.556,0.0178,Even-Odd,0.1428571428571429,5.8771306592107395
848,0.7308953464774668,-0.37755763145168114,0.2756073488509858,0.4585243552136452,0.9284565657104444,44,124,80,204,Hg,,0.498,0.0025,B-,1.1876,0.534,Hg,204,0.0036,,,Even-Even,0.21568627450980393,5.886765316883336
849,0.7408253539492722,-0.3855106262079641,0.494710129773943,0.45987487338567334,0.9235632671636145,42,123,81,204,Tl,,1.154,0.0057,B-,0.1768,1.238,Tl,204,0.0028,5.4704,0.0028,Odd-Odd,0.20588235294117652,5.886765316883336
850,0.7187838588331822,-0.38564198305853054,-0.5391992996588441,0.4568771481073033,0.9356741810670174,40,122,82,204,Pb,,1.147,0.0056,B-,9.248,1.231,Pb,204,0.0014,,,Even-Even,0.196078431372549,5.886765316883336
851,0.8476105818241975,-0.42268245444376534,-0.11219584782540835,0.47439806142531565,0.9516997338078846,38,121,83,204,Bi,+a,9.18,0.045,B-,13.6253,9.854,Bi,204,0.091,,,Odd-Odd,0.18627450980392157,5.886765316883336
852,0.9141289162763561,-0.444479337803008,-0.9351316153196627,0.4834447961429461,1.0060153476776912,36,120,84,204,Po,,10.071,0.0494,B-,24.8047,10.811,Po,204,0.0177,5.5378,0.0189,Even-Even,0.17647058823529416,5.886765316883336
853,1.2134314360235383,-0.5287493664537131,-1.3527649721167334,0.524151049534461,1.0292585157751313,32,118,86,204,Rn,,7.444,0.0365,B-,25.684,7.991,Rn,204,0.018,,,Even-Even,0.1568627450980392,5.886765316883336
854,0.8002288636464866,-0.39313177207860484,0.646868100981755,0.4679539725071638,0.9323712045479076,45,125,80,205,Hg,,3.655,0.0178,B-,3.7238,3.923,Hg,205,0.0038,,,Even-Odd,0.2195121951219512,5.896368539970366
855,0.7559844607933608,-0.38785718959549625,0.333642826272922,0.46193656679378947,0.9302915526655056,43,124,81,205,Tl,,1.239,0.006,B-,0.5033,1.33,Tl,205,0.0026,5.4759,0.0026,Even-Odd,0.20975609756097557,5.896368539970366
856,0.7574459188882469,-0.3937096269957909,-0.19124983548836114,0.46213532951406683,0.9387324926587863,41,123,82,205,Pb,,1.145,0.0056,B-,4.8196,1.228,Pb,205,0.0015,,,Even-Odd,0.19999999999999996,5.896368539970366
